Symbol	Description
AIGS	ETFS Commodity Securities Limited
AIGX	ETFS Commodity Securities Limited
AIM1	FTSE Aim 100 Index
AIM5	FTSE Aim UK 50 Index
AIND	Amundi Investment Solutions
AIQ	Aiq Limited
AIR	Air Partner Plc
AJG	Atlantis Japan Growth Fund Ld
AJIT	Aberdeen Japan Investmen
AKR	Akers Biosciences Inc.
AKRN	Jsc Acron
ALAG	Amundi ETF
ALAI	Aberdeen Latin American Income Fund Limi
ALAU	Amundi Investment Solutions
ALB	Albert Technologies Ltd
ALBA	Alba Mineral Resources Plc
ALF	Alternative Liquidity Fu
ALFA	Alfa Financial Software Holdings Plc
ALGW	Alpha Growth Plc
ALM	Allied Minds Plc
ALPH	Alpha Pyrenees Trust Ltd
ALQD	DB X-Trackers II
ALS	Altus Strategies Plc
ALT	Altitude Group Plc
ALTN	Altyn Plc
ALU	Alumasc Group Plc
ALUM	ETFS Commodity Securities Limited
ALY	Ashley [Laura] Holdings Plc
AMAT	Amati Aim Vct Plc
AMC	Amur Minerals Corporation
AMED	Amedeo Resources Plc
AMER	Amerisur Resources Plc
AMGO	Amigo Holdings Plc
AMO	Amino Technologies Plc
AMP	Amphion Innovations Plc
AMPH	Aggregated Micro Power H
AMS	Advanced Medical Solutions Group Plc
AMYT	Amryt Pharma Plc
AMZ2	Leverage Shares Public Limited Company
ANCR	Animalcare Group Plc
ANDEAN40	FTSE Andean 40
ANG	Angling Direct Plc
ANGS	Angus Energy Plc
ANII	Aberdeen New India Investment Trust Plc
ANP	Anpario Plc
ANR	Altona Energy Plc
ANRJ	Amundi Investment Solutions
ANTO	Antofagasta Plc
ANW	Aberdeen New Thai Investment Trust Plc
ANX	Anexo Group Plc
ANXG	Amundi ETF
ANXU	Amundi Investment Solutions
AO	AO World
AOF	Africa Opportunity Fund Limited
AOR	Aortech International Plc
APAX	Apax Global Alpha Limite
APC	Advanced Power Components Plc
APF	Anglo Pacific Group Plc
APGN	Applegreen Plc
APH	Alliance Pharma Plc
APPS	Appscatter Group Plc
APQ	Apq Global Limited
APT	Axa Property Trust Limited
AQX	Aquis Exchange Plc
ARBB	Arbuthnot Banking Group Plc
ARC	Arcontech Group Plc
ARCM	Arc Minerals Limited
ARDN	Arden Partners Plc
ARE	Arena Events Group Plc
ARG	Argos Resources Limited
ARGO	Argo Group Limited
ARIX	Arix Bioscience Plc
ARR	Aurora Investment Trust Plc
ARS	Asiamet Resources Limite
ARTA	Artilium Plc
ARTL	Alpha Real Trust Limited
ARW	Arrow Global Group Plc
ASAI	ASA International Group Plc
ASBE	Associated British Engineering Plc
ASC	Asos Plc
ASCI	Aberdeen Smaller Companies Income Trust
ASCL	Ascential Plc
ASDV	SSGA SPDR ETFS Europe I
ASEAN40	FTSE Asean 40 Index
ASEAN40N	FTSE Asean 40
ASEAN4WN	Ftse/Asean 40 Wm Net Tax Index
ASEANAS	FTSE Asean All-Share Ind
ASEANEM	FTSE Asean All-Share Ex
ASEANSTR	FTSE Asean Stars Index
ASH	Ashley House Plc
ASHM	Ashmore Group Plc
ASHR	DB X-Trackers
ASIL	Lyxor International Asse
ASIT	Aberforth Split Level Income Trust Plc
ASIU	Lyxor International Asse
ASIZ	Aberforth Split Level Income Trust Plc
ASL	Aberforth Smaller Companies Trust Plc
ASLI	Aberdeen Standard European Logistics Inc
ASO	Avesoro Resources Inc.
ASPL	Aseana Properties Limited
AST	Ascent Resources Plc
ASTO	Assetco Plc
ASX	FTSE All-Share
ASXDIGEQ	FTSE All Share Digital S
ASXX	FTSE All-Share [Exit]
ASY	Andrews Sykes Group Plc
AT1	Invesco Markets II Plc
ATAD	Oao Tatneft
ATGOV01	FTSE Austria Government
ATM	Afritin Mining Limited
ATMA	Atlas Mara Co-Nvest Limi
ATQT	Attraqt Group Plc
ATR	Asian Total Return Inves
ATS	Artemis Alpha Trust Plc
ATST	Alliance Trust Plc
ATT	Allianz Technology Trust
ATY	Athelney Trust Plc
ATYM	Atalaya Mining Plc
AUCO	Etfx Fund Company Plc
AUCP	Etfx Fund Company Plc
AUCT	Auctus Growth Plc
AUDP	ETFS Foreign Exchange Limited
AUEG	Amundi ETF
AUEM	Amundi Investment Solutions
AUG	Augean Plc
AUGA	UBS (Irl) ETF Plc
AUGM	Augmentum Fintech Plc
AUK	Aukett Fitzroy Robinson Group Plc
AUP3	ETFS Foreign Exchange Li
AURA	Aura Energy Limited
AUTG	Autins Group Plc
AUTO	Auto Trader Group Plc
AV	Aviva
AV.A	Aviva Plc
AV.B	Aviva Plc
AV20	Aviva Plc
AVAP	Avation Plc
AVCT	Avacta Group Plc
AVG	Avingtrans Plc
AVGR	Avangardco Investments P
AVM	Avocet Mining Plc
AVN	Avanti Communications Group Plc
AVO	Advanced Oncotherapy Plc
AVON	Avon Rubber Plc
AVST	Avast Plc
AVV	Aveva Group Plc
AW01	FTSE All World
AW02	FTSE All World Ex US
AW03	FTSE All World Ex UK
AW04	FTSE All World Ex Japan
AW05	FTSE All World Ex South
AW06	FTSE FTSE All World Asia
AW07	FTSE All World Asia Paci
AW08	FTSE All World Asia Pac
AW09	FTSE All World Asia Pac
AW10	FTSE All World Greater C
AW11	FTSE All World Europe
AW12	FTSE All World Europe Ex
AW13	FTSE All World Europe Ex
AW14	FTSE All World Eurobloc
AWALEMVN	FTSE Emerging Minimum Va
AWALLEN	FTSE Emerging Net of Tax
AWALLER	FTSE Emerging Net Tax (U
AWAMERS	FTSE Americas Index
AWDEUMVN	FTSE Developed Europe Mi
AWDEURSC	FTSE Developed Europe In
AWDEURSE	FTSE Developed Europe In
AWDEURSG	FTSE Developed Europe In
AWDEURU	FTSE Developed Europe Un
AWDPAC	FTSE Developed Asia Paci
AWDPACXJ	FTSE All-World Devlop Asia Pacific Exclu
AWDPCXJE	FTSE Developed Asia Paci
AWDPCXJG	FTSE Developed Asia Paci
AWDPXJC	FTSE Developed Asia Paci
AWDXNAR	FTSE Developed Ex North
AWDXNAU	FTSE Developed Ex North
AWEBCMVN	FTSE Eurobloc Minimum Va
AWEBLOCE	FTSE Eurozone Index (Eur)
AWHDY01	FTSE All-World High Divi
AWHDY01C	FTSE All-World High Divi
AWHDY01E	FTSE All-World High Divi
AWHDY01G	FTSE All-World High Divi
AWLDMVN	FTSE All-World Minimum Variance Net Tax Index
AWNAMERS	FTSE All-World North America Index
AWNT01HK	FTSE Japan Net Tax Hkd I
AWNT01JA	FTSE Japan Index - Net Tax
AWNT04	FTSE Developed Net Tax I
AWNT04CH	FTSE Developed Net Tax C
AWNT04EU	FTSE Developed Net Tax E
AWNT04UK	FTSE Developed Net Tax G
AWNT05	FTSE Developed Europe Ex
AWNT05CH	FTSE Developed Europe Ex
AWNT05EU	FTSE Developed Europe Ex
AWNT05UK	FTSE Developed Europe Ex
AWNT06HK	FTSE Developed Europe Ne
AWNT13	FTSE Developed Ex North
AWNT14	FTSE North America Net T
AWNT14CH	FTSE North America Net T
AWNT14EU	FTSE North America Net T
AWNT14UK	FTSE North America Net T
AWPXJANN	FTSE Asia Pacific Ex Jap
AWSG	UBS (Irl) ETF Plc
AXB	Axis Bank Limited
AXI	Axiom European Financial Debt Limited
AXM	Alexander Mining Plc
AXS	Accsys Technologies Plc
AXX	FTSE Aim All-Share Index
AYM	Anglesey Mining Plc
AZN	Astrazeneca Plc
BA	Bae Systems Plc
BAB	Babcock International Group Plc
BACK	Ishares IV Plc
BAF	British & American Investment Trust Plc
BAG	Barr [A.G.] Plc
BAGR	Bagir Group Ltd.
BAKK	Bakkavor Group Plc
BARC	Barclays Plc
BASK	Baskerville Capital Plc
BATG	Go Ucits ETF Solutions Plc
BATS	British American Tobacco Plc
BATT	Go Ucits ETF Solutions Plc
BB50	Barclays Bank Plc
BBA	Bba Aviation Plc
BBB	Bigblu Broadband Plc
BBC30	FTSE Bbc Global 30 Index
BBGI	Bilfinger Berger Global Infrastructure S
BBH	Bb Healthcare Trust Plc
BBOX	Tritax Big Box REIT Plc
BBSN	Brave Bison Group Plc
BBY	Balfour Beatty Plc
BBYB	Balfour Beatty Plc
BC12	Better Capital Pcc Limit
BC94	Samsung Electronics Co L
BCA	Bca Marketplace
BCAI	Blue Capital Alternative Income Fund Lim
BCAP	Better Capital Pcc Limited
BCN	Bacanora Minerals Ltd
BCOG	Go Ucits ETF Solutions Plc
BCOM	Go Ucits ETF Solutions Plc
BCRE	Bcre - Brack Capital Rea
BD15	Tate & Lyle Plc
BDEV	Barratt Developments Plc
BE01	Beazley Plc
BEE	Baring Emerging Europe Plc
BEEP	Blackrock Emerging Europ
BEG	Begbies Traynor Group Plc
BEGOV01	FTSE Belgium Government
BEM	Beowulf Mining Plc
BEZ	Beazley Plc
BFA	Basf Se
BGEO	Bank of Georgia Holdings Plc
BGFD	Baillie Gifford Japan Trust Plc
BGHL	Boussard & Gavaudan Holding Limited
BGHS	Boussard & Gavaudan Holding Limited
BGLF	Blackstone / Gso Loan FI
BGLP	Blackstone / Gso Loan Financing Limited
BGO	Bango Plc
BGS	Baillie Gifford Shin Nippon Plc
BGUK	Baillie Gifford UK Growth Fund Plc
BHGG	Bh Global Limited
BHGU	Bh Global Limited
BHMG	Bh Macro Limited
BHMU	Bh Macro Limited
BHRD	BE Heard Group Plc
BIFF	Biffa Plc
BIGT	Go Ucits ETF Solutions Plc
BILB	Bilby Plc
BILL	Billing Services Group Limited
BILN	Billington Holdings Plc
BIOG	Biotech Growth Trust [The] Plc
BIOM	Biome Technologies Plc
BIOT	Go Ucits ETF Solutions Plc
BIRG	Bank of Ireland Group Plc
BISI	Bisichi Mining Plc
BKG	Berkeley Group Holdings [The] Plc
BKS	Beeks Financial Cloud Group Plc
BKY	Berkeley Resources Limited
BLBD	Blom Bank Sal
BLEY	Bailey [C.H.] Plc
BLND	British Land Company Plc
BLOC	Blockchain Worldwide Plc
BLOE	Block Energy Plc
BLOK	First Trust Global Funds Public Limited
BLP	Blue Planet International Financials Inv
BLT	Bhp Billiton Plc
BLTG	Blancco Technology Group Plc
BLU	Blue Star Capital Plc
BLV	Belvoir Lettings Plc
BLVN	Bowleven Plc
BMD	Baronsmead Vct 3 Plc
BME	B&M European Value Retai
BMK	Benchmark Holdings Plc
BMN	Bushveld Minerals Limited
BMS	Braemar Shipping Services Plc
BMT	Braime [T.F. & J.H.] [Holdings] Plc
BMTO	Braime [T.F. & J.H.] [Holdings] Plc
BMV	Bluebird Merchant Ventures Ltd
BMY	Bloomsbury Publishing Plc
BNC	Banco Santander S.A.
BNKR	Bankers Investment Trust Plc
BNKS	Ishares V Public Limited Company
BNKU	Multi Units Luxembourg
BNZL	Bunzl Plc
BO46	Segro Plc
BOCH	Bank of Cyprus Holdings Public Limited C
BOD	Botswana Diamonds Plc
BOE	Boeing Co.
BOIL	Baron Oil Plc
BOKU	Boku Inc.
BON	Bonmarche Holdings Plc
BOO	Boohoo.Com Plc
BOOM	Audioboom Group Plc
BOOT	Boot (Henry) Plc
BOR	Borders & Southern Petroleum Plc
BOTB	Best of The Best Plc
BOWL	Hollywood Bowl Group Plc
BOX	Boxhill Technologies Plc
BOXE	Tritax Eurobox Plc
BOY	Bodycote Plc
BP	Bp - British Petroleum Plc
BP.A	BP Plc
BP.B	BP Plc
BPC	Bahamas Petroleum Company Plc
BPC1	Biopharma Credit Plc
BPCR	Biopharma Credit Plc
BPM	B.P. Marsh & Partners Plc
BQAD	Bank Audi S.A.L.
BQE	Bioquell Plc
BRBY	Burberry Group Plc
BRCI	Blackrock Commodities Income Investment
BRD	Bluerock Diamonds Plc
BREE	Breedon Aggregates Ld
BRFI	Blackrock Frontiers Investment Trust Plc
BRGE	Blackrock Greater Europe Investment Trus
BRH	Braveheart Investment Group Plc
BRIC	Ishares II Plc
BRICUL2X	FTSE BRIC 50 2X Daily Su
BRICUL3X	FTSE BRIC 50 3X Daily Le
BRICUS1X	FTSE BRIC 50 Daily Short
BRICUS2X	FTSE BRIC 50 2X Daily Sh
BRICUS3X	FTSE BRIC 50 3X Daily Sh
BRIG	Blackrock Income and Growth Investment T
BRK	Brooks Macdonald Group Plc
BRLA	Blackrock Latin American Investment Trus
BRNA	Blackrock North American
BRND	Boost Issuer Public Limi
BRNT	ETFS Commodity Securities Limited
BRSC	Blackrock Smaller Co Trust Plc
BRU1	Bruntwood Investments Pl
BRW	Brewin Dolphin Holdings Plc
BRWM	Blackrock World Mining Trust Plc
BRY	Brady Plc
BRZ	Amundi Investment Solutions
BSC	British Smaller Companies Vct2 Plc
BSD	B.S.D Crown Ltd
BSE	Base Resources Limited
BSIF	Bluefield Solar Income F
BSRT	Baker Steel Resources Trust Limited
BST	Big Sofa Technologies Group Plc
BSV	British Smaller Companies Vct Plc
BT.A	Bt Group Plc
BTEC	Ishares IV Plc
BTEE	Ishares IV Plc
BTEK	Ishares IV Plc
BTEM	British Empire Securities & General Trus
BTG	Btg Plc
BUIL	Lyxor Index Fund
BULL	ETFS Commodity Securities Limited
BULP	ETFS Commodity Securities Limited
BUOY	Lyxor Index Fund
BUPF	Bupa Finance Plc
BUR	Burford Capital Limited
BUR2	Burford Capital Plc
BUT	Brunner Investment Trust Plc
BUYB	Powershares Glbal Funds
BVA	Banco Bilbao Vizcaya Argentaria Sa
BVC	Batm Advanced Communications Ld
BVIC	Britvic Plc
BVS	Bovis Homes Group Plc
BVT	Baronsmead Vct 2 Plc
BVXP	Bioventix Plc
BWNG	Brown [N] Group Plc
BWRA	Bristol Water Plc
BWSA	Bristol & West Plc
BWY	Bellway Plc
BXP	Beximco Pharmaceuticals Limited
BYBG	Amundi ETF
BYBU	Amundi ETF
BYG	Big Yellow Group Plc
BYOT	Byotrol Plc
BZM	Bellzone Mining Plc
BZT	Bezant Resources Plc
C21	21st Century Technology
C4XD	C4X Discovery Holdings P
CAB	Cabot Energy Plc
CACX	Lyxor International Asse
CAD	Cadogan Petroleum Plc
CADP	ETFS Foreign Exchange Limited
CAGB	ETFS Foreign Exchange Limited
CAKE	Patisserie Holdings Plc
CAL	Capital & Regional Plc
CALL	Cloudcall Group Plc
CAM	Camellia Plc
CAMB	Cambria Automobiles Plc
CAML	Central Asia Metals Plc
CAPC	Capital & Counties Properties Plc
CAPD	Capital Drilling Limited
CAPU	Ossiam Lux
CAR	Carclo Plc
CARB	ETFS Oil Securities Limited
CARD	Card Factory Plc
CARP	ETFS Oil Securities Limited
CARR	Carr's Group Plc
CAS	Crusader Resources Limited
CASE	Go Ucits ETF Solutions P
CASH	Go Ucits ETF Solutions P
CASP	Caspian Sunrise Plc
CAT	Catco Reinsurance Opportunities Fund Lim
CATC	Catco Reinsurance Opportunities Fund Lim
CATF	ETFS Commodity Securities Limited
CATL	ETFS Commodity Securities Limited
CAU	Centaur Media Plc
CAY	Charles Stanley Group Plc
CB5	Amundi ETF
CBE0	Ishares Vii Plc
CBE3	Ishares Vii Plc
CBE7	Ishares Vii Plc
CBG	Close Brothers Group Plc
CBKD	Commercial International
CBOX	Cake Box Holdings Plc
CBP	Curtis Banks Group Plc
CBU0	Ishares Vii Plc
CBU3	Ishares Vii Plc
CBU7	Ishares Vii Plc
CBUY	Cloudbuy Plc
CC1G	Amundi ETF
CC1U	Amundi ETF
CCAU	Ishares Vii Plc
CCBO	Wisdomtree Issuer Plc
CCC	Computacenter Plc
CCFS	Charter Court Financial Services Group P
CCH	Coca-Cola Hbc Ag
CCJI	CC Japan Income & Growth Trust Plc
CCL	Carnival Plc
CCME	Commerzbank Ccbi Investm
CCP	Celtic Plc
CCPA	Celtic Plc
CCPE	Cvc Credit Partners Euro
CCPG	Cvc Credit Partners Euro
CCR	C&C Group Plc
CCSL	Chenavari Capital Soluti
CCT	Character Group Plc
CDFF	Cardiff Property Plc
CDIS	SSGA SPDR ETFS Europe II
CDM	Codemasters Group Holdings Plc
CE01	Ishares Vii Plc
CE31	Ishares Vii Plc
CE71	Ishares Vii Plc
CE9G	Amundi ETF
CEA1	Ishares Vii Plc
CECD	Lyxor International Asse
CECL	Lyxor International Asse
CEMA	CS ETF [Ie] Plc
CEMG	Ishares V Public Limited
CEPS	Ceps Plc
CER	Cerillion Plc
CERP	Columbus Energy Resources Plc
CES1	Ishares Vii Plc
CEU	CS ETF [Ie] Plc
CEU1	Ishares Vii Plc
CEUG	Ishares Vii Plc
CEUR	Amundi Investment Solutions
CEUS	CS ETF [Ie] Plc
CEY	Centamin Plc
CFX	Colefax Group Plc
CFYN	Caffyns Plc
CG1	Amundi ETF
CGB	DB X-Trackers II
CGEO	Georgia Capital Plc
CGI	Canadian General Investments Ld
CGNR	Conroy Gold & Natural Resources Plc
CGS	Castings Plc
CGT	Capital Gearing Trust Plc
CGVD	Crompton Greaves Ld
CGW	Chelverton Growth Trust Plc
CH80	FTSE China Index
CHAL	Challenger Acquisitions
CHAR	Chariot Oil & Gas Limited
CHF	Chesterfield Resources Plc
CHG	Chemring Group Plc
CHH	Churchill China Plc
CHIC	Icbc Credit Suisse Ucits ETF Sicav
CHIP	Icbc Credit Suisse Ucits ETF Sicav
CHNA	Source CSOP Markets Plc
CHNP	Source CSOP Markets Plc
CHRT	Cohort Plc
CI1	Amundi ETF
CI2G	Amundi ETF
CI2U	Amundi ETF
CIC	Conygar Investment Company Plc [The]
CIFU	Carador Income Fund Plc
CIHL	Caribbean Investment Holdings Limited
CIN	City of London Group Plc
CIND	CS ETF [Ie] Plc
CINE	Cineworld Group Plc
CIP	Cip Merchant Capital Limited
CIR	Circassia Pharmaceutical
CIT2	Leverage Shares Public Limited Company
CJ1G	Amundi ETF
CJ1U	Amundi ETF
CJPU	Ishares Vii Plc
CKN	Clarkson Plc
CLDN	Caledonia Investments Plc
CLG	Clipper Logistics Plc
CLI	Cls Holdings Plc
CLIG	City of London Investment Group Plc
CLIM	Multi Units Luxembourg
CLIN	Clinigen Group Plc
CLL	Cello Group Plc
CLNR	Cluff Natural Resources Plc
CLON	Clontarf Energy Plc
CLP	Clear Leisure Plc
CLSU	Clearstar Inc.
CLTV	Cellcast Plc
CMB	Cambria Africa Plc
CMB1	Ishares Vii Plc
CMBN	Cambian Group Plc
CMCL	Caledonia Mining Corporation
CMCU	UBS Ag
CMCX	Cmc Markets Plc
CMFP	Etfx Fund Company Plc
CMH	Chamberlin Plc
CMHY	City Merchants High Yield Trust Limited
CMIB	CS ETF [Ie] Plc
CML	Cml Microsystems Plc
CMOD	Source Markets Public Limited Company
CMOP	Source Markets Public Limited Company
CMS	Communisis Plc
CMU	Amundi Investment Solutions
CMX	Catalyst Media Group Plc
CMX1	Ishares Vii Plc
CMXC	CS ETF [Ie] Plc
CN1	Amundi ETF
CNA	Centrica Plc
CNAA	Multi Units France
CNAL	Multi Units France
CNC	Concurrent Technologies Plc
CNCT	Connect Group Plc
CNDX	CS ETF [Ie] Plc
CNE	Cairn Energy Plc
CNEL	China New Energy Limited
CNG	China Nonferrous Gold Li
CNIC	Centralnic Group Plc
CNKS	Cenkos Securities Plc
CNKY	CS ETF [Ie] Plc
CNN	Caledonian Trust Plc
CNR	Condor Gold Plc
CNS	Corero Network Security Plc
CNSD	China Steel Corporation
CNX1	Ishares Vii Plc
CNYA	Ishares IV Plc
COA	Coats Group Plc
COB	Cobham Plc
COCB	Wisdomtree Issuer Plc
COCO	ETFS Commodity Securities Limited
COD	Compagnie De Saint Gobain Sa
COFF	ETFS Commodity Securities Limited
COG	Cambridge Cognition Hold
COGG	Go Ucits ETF Solutions P
COGH	Go Ucits ETF Solutions Plc
COM	Comptoir Group Plc
COMF	Etfx Fund Company Plc
COMM	Ishares Vi Plc
CON	Connemara Mining Company Plc
COPA	ETFS Commodity Securities Limited
COPL	Canadian Overseas Petrol
CORA	Cora Gold Limited
CORE	Go Ucits ETF Solutions P
CORG	Go Ucits ETF Solutions P
CORN	ETFS Commodity Securities Limited
CORO	Coro Energy Plc
CORP	Ishares Plc
COS	Collagen Solutions Plc
COST	Costain Group Plc
COTN	ETFS Commodity Securities Limited
COUK	Multi Units France
COWZ	Pacer US Cash Cows 100 Index
CP9G	Amundi ETF
CP9U	Amundi ETF
CPC	City Pub Group Plc (The)
CPG	Compass Group Plc
CPI	Capita Plc
CPJ1	Ishares Vii Plc
CPP	Cppgroup Plc
CPR	Carpetright Plc
CPS	Cpl Resources Plc
CPT	Concepta Plc
CPX	Cap-Xx Limited
CPXJ	CS ETF [Ie] Plc
CRA	Cradle Arc Plc
CRAL	Multi Units Luxembourg
CRAU	Multi Units Luxembourg
CRAW	Crawshaw Group Plc
CRBL	Lyxor International Asse
CRBU	Lyxor International Asse
CRC	Circle Property Plc
CRDA	Croda International Plc
CRED	Go Ucits ETF Solutions P
CREG	Go Ucits ETF Solutions P
CREI	Custodian REIT Plc
CREO	Creo Medical Group Plc
CRGH	Go Ucits ETF Solutions Plc
CRH	CRH Plc
CRHG	Ishares Plc
CRL	Creightons Plc
CRM2	Leverage Shares Public Limited Company
CRN	Cairn Homes Plc
CRNL	Lyxor International Asse
CRNO	Lyxor International Asse
CRPA	Ishares Plc
CRPH	Ishares Vi Plc (The Comp
CRPR	Cropper [James] Plc
CRPS	Ishares Plc
CRPU	Ishares Plc
CRPX	Lyxor International Asse
CRS	Crystal Amber Fund Limited
CRST	Crest Nicholson Holdings
CRU	Coral Products Plc
CRU1	Ishares Vii Plc
CRUD	ETFS Commodity Securities Limited
CRV	Craven House Capital Plc
CRW	Craneware Plc
CRWN	Crown Place Vct Plc
CRWU	Ossiam Lux
CS1	Amundi ETF
CS5	Amundi ETF
CS51	Ishares Vii Plc
CSBR	CS ETF [Ie] Plc
CSC2	Leverage Shares Public Limited Company
CSCA	CS ETF [Ie] Plc
CSFG	Csf Group Plc
CSH	Civitas Social Housing Plc
CSH2	Lyxor Index Fund
CSHC	Civitas Social Housing Plc
CSHD	Lyxor International Asse
CSIA	Multi Units France
CSIL	Multi Units France
CSJP	CS ETF [Ie] Plc
CSKR	CS ETF [Ie] Plc
CSN	Chesnara Plc
CSP	Countryside Properties Plc
CSP1	Ishares Vii Plc
CSPX	CS ETF [Ie] Plc
CSRT	Consort Medical Plc
CSRU	CS ETF [Ie] Plc
CSSG	Croma Security Solutions Group Plc
CSTP	SSGA SPDR ETFS Europe II
CSUK	CS ETF [Ie] Plc
CSUS	CS ETF [Ie] Plc
CSWG	Amundi ETF
CSWU	Amundi ETF
CSX5	Ishares Vii Plc
CT5	Amundi ETF
CTEA	Catenae Innovation Plc
CTEC	Convatec Group Plc
CTG	Christie Group Plc
CTH	Caretech Holdings Plc
CTI	Cathay International Holdings Ld
CTO	Clarke [T.] Plc
CTP	Castleton Technology Plc
CTR	Charles Taylor Plc
CTY	City of London Investment Trust Plc
CTYA	City of London Investment Trust Plc
CU1	Ishares Vii Plc
CU2G	Amundi ETF
CU31	Ishares Vii Plc
CU71	Ishares Vii Plc
CUK	Amundi Investment Solutions
CUKS	CS ETF [Ie] Plc
CUKX	CS ETF [Ie] Plc
CUS1	Ishares Vii Plc
CUSS	CS ETF [Ie] Plc
CVBP	Coventry Building Society
CVSG	CVS Group Plc
CW8U	Amundi ETF
CWD	Countrywide Plc
CWEG	Amundi ETF
CWEU	Amundi ETF
CWFG	Amundi ETF
CWFU	Amundi ETF
CWK	Cranswick Plc
CWR	Ceres Power Holdings Plc
CXAP	UBS ETFS Plc
CXAU	UBS ETFS Plc
CYAN	Cyanconnode Holdings Plc.
CYBG	Cybg Plc
CYN	City Natural Resources High Yield Trust
CYS	Chrysalis Vct Plc
CZB	Commerzbank Ag
CZN	Curzon Energy Plc
D467	Downing Four Vct Plc
D4G	Downing Four Vct Plc
D4T4	D4T4 Solutions Plc
DAL	Dalata Hotel Group Plc
DALR	Dalradian Resources Inc.
DATA	Globaldata Plc
DAXX	Multi Units Luxembourg
DBRC	Ishares II Plc
DC	Dixons Carphone
DCC	Dcc Plc
DCD	Dcd Media Plc
DCG	Dairy Crest Group Plc
DCI	Dolphin Capital Investors Limited
DCTA	Directa Plus Plc
DDDD	4D Pharma Plc
DDV1	Downing One Vct Plc
DEB	Debenhams Plc
DEGOV01	FTSE Germany Government
DEL2	Go Ucits ETF Solutions P
DEM	Wisdomtree Issuer Plc
DEMA	Wisdomtree Issuer Plc
DEMAEIV	Wisdomtree Emerging Asia Equity Income U
DEMD	Wisdomtree Issuer Plc
DEMEIV	Wisdomtree Emerging Mark
DEMG	Deltex Medical Group Plc
DEMP	Wisdomtree Issuer Plc
DEMS	Wisdomtree Issuer Plc
DEMV	Ossiam Lux
DES2	Go Ucits ETF Solutions P
DESD	Wisdomtree Issuer Plc
DESE	Wisdomtree Issuer Plc
DESEEIV	Wisdomtree US Smallcap D
DEST	Destiny Pharma Plc
DFE	Wisdomtree Issuer Plc
DFEA	Wisdomtree Issuer Plc
DFEE	Wisdomtree Issuer Plc
DFEIV	Wisdomtree Europe Smallc
DFEP	Wisdomtree Issuer Plc
DFIB	Dairy Farm International
DFS	Dfs Furniture Plc
DGE	Diageo Plc
DGED	Diageo Plc
DGIT	Ishares IV Plc
DGOC	Diversified Gas & Oil Plc
DGRA	Wisdomtree Issuer Plc
DGRG	Wisdomtree Issuer Plc
DGSD	Wisdomtree Issuer Plc
DGSE	Wisdomtree Issuer Plc
DGSEEIV	Wisdomtree Emerging Mark
DGTL	Ishares IV Plc
DH2O	Ishares II Plc
DHS	Wisdomtree Issuer Plc
DHSD	Wisdomtree Issuer Plc
DHSEIV	Wisdomtree US Equity Inc
DHSG	Wisdomtree Issuer Plc
DIA	Dialight Plc
DIG	Dunedin Income Growth Investment Trust P
DIGS	Gcp Student Living Plc
DIS	Distil Plc
DIS2	Leverage Shares Public Limited Company
DISG	Multi Units Luxembourg
DISW	Multi Units Luxembourg
DIVI	Diverse Income Trust [The] Plc
DJAN	Daejan Holdings Plc
DJEL	Lyxor International Asse
DJEU	Lyxor International Asse
DJMC	Ishares Plc
DJSC	Ishares Plc
DKE	Dukemount Capital Plc
DKL	Dekeloil Public Limited
DKUS	FTSE Nasdaq Dubai Kuwait 15 Shariah Inde
DKUW	FTSE Nasdaq Dubai Kuwait 15 Index
DL2P	Go Ucits ETF Solutions P
DLAR	De La Rue Plc
DLG	Direct Line Insurance Gr
DLN	Derwent London Plc
DLTM	Ishares II Plc
DMGT	Daily Mail & General Trust Plc
DMTR	Deepmatter Group Plc
DNA	Doric Nimrod Air One Limited
DNA2	Doric Nimrod Air Two Lim
DNA3	Doric Nimrod Air Three L
DNDL	Dunedin Smaller Companies Investment Tru
DNE	Dunedin Enterprise Investment Trust Plc
DNK	Danakali Limited
DNL	Diurnal Group Plc
DNLM	Dunelm Group Plc
DO1D	Downing Four Vct Plc
DODS	Dods [Group] Plc
DOM	Domino's Pizza Group Plc
DOSH	Lyxor International Asset Management
DOTD	Dotdigital Group Plc
DPA	Dp Aircraft I Limited
DPEU	Dp Eurasia N.V.
DPH	Dechra Pharmaceuticals Plc
DPLM	Diploma Plc
DPP	Dp Poland Plc
DPYA	Ishares II Plc
DPYE	Ishares II Plc
DPYG	Ishares II Plc
DQAS	FTSE Nasdaq Dubai Qatar 10 Shariah Index
DQAT	FTSE Nasdaq Dubai Qatar 10 Index
DRDR	Ishares IV Plc
DRIP	Drum Income Plus REIT Pl
DRV	Driver Group Plc
DRX	Drax Group Plc
DS2P	Go Ucits ETF Solutions P
DSCF	Retail Charity Bonds Plc
DSCV	Discoverie Group Plc
DSG	Dillistone Group Plc
DSM	Downing Strategic Micro-Cap Investment T
DSUG	Multi Units France
DSUS	Multi Units France
DTG	Dart Group Plc
DTLA	Ishares IV Plc
DTLE	Ishares IV Plc
DTVL	Dish TV India Limited
DTY	Dignity Plc
DUAE	FTSE Nasdaq Dubai UAE 20 Index USD
DUAED	FTSE Nasdaq Dubai UAE 20 Index Aed
DUKE	Duke Royalty Limited
DUPD	Dragon-Ukrainian Properties & Developmen
